from,to,similarity
242715,223927,0.0
242715,223929,0.0
242715,223933,0.0
242715,223936,0.0
242715,223937,0.0
242715,223938,0.0
242715,223939,0.0
242715,223940,0.0
242715,223941,0.0
242715,223942,0.0
242715,223946,0.0
242715,223947,0.0
242715,223948,0.0
242715,223949,0.0
242715,223950,0.0
242715,223951,0.0
242715,223953,0.0
242715,223957,0.0
242715,223958,0.0
242715,223959,0.0
242715,223960,0.0
242715,223961,0.0
242715,223963,0.0
242715,223964,0.0
242715,223965,0.0
242715,223966,0.0
242715,223967,0.0
242715,223968,0.0
242715,223970,0.0
242715,223971,0.0
242715,223972,0.0
242715,223973,0.0
242715,223975,0.0
242715,223976,0.0
242715,223979,0.0
242715,223980,0.0
242715,223981,0.0
242715,223982,0.0
242715,223983,0.0
242715,223984,0.0
242715,223986,0.0
242715,223988,0.0
242715,223990,0.0
242715,223991,0.0
242715,223993,0.0
242715,223994,0.0
242715,223995,0.0
242715,223996,0.0
242715,223997,0.0
242715,223998,0.0
242715,223999,0.0
242715,224001,0.0
242715,224003,0.0
242715,224005,0.0
242715,224007,0.0
242715,224008,0.0
242715,224009,0.0
242715,224010,0.0
242715,224011,0.0
242715,224012,0.0
242715,224014,0.0
242715,224015,0.0
242715,224016,0.0
242715,224017,0.0
242715,224018,0.0
242715,224020,0.0
242715,224021,0.0
242715,224022,0.0
242715,224024,0.0
242715,224027,0.0
242715,224028,0.0
242715,224029,0.0
242715,224030,0.0
242715,224031,0.0
242715,224032,0.0
242715,224034,0.0
242715,224035,0.0
242715,224036,0.0
242715,224037,0.0
242715,224040,0.0
242715,224044,0.0
242715,224045,0.0
242715,224046,0.0
242715,224047,0.0
242715,224048,0.0
242715,224049,0.0
242715,224050,0.0
242715,224051,0.0
242715,224053,0.0
242715,224054,0.0
242715,224055,0.0
242715,224057,0.0
242715,224058,0.0
242715,224059,0.0
242715,224060,0.0
242715,224061,0.0
242715,224063,0.0
242715,224064,0.0
242715,224066,0.0
242715,224067,0.0
242715,224068,0.0
242715,224072,0.0
242715,224073,0.0
242715,224074,0.0
242715,224075,0.0
242715,224076,0.0
242715,224077,0.0
242715,224078,0.0
242715,224079,0.0
242715,224080,0.0
242715,224082,0.0
242715,224083,0.0
242715,224084,0.0
242715,224085,0.0
242715,224086,0.0
242715,224087,0.0
242715,224088,0.0
242715,224089,0.0
242715,224091,0.0
242715,224093,0.0
242715,224094,0.0
242715,224095,0.0
242715,224096,0.0
242715,224097,0.0
242715,224098,0.0
242715,224100,0.0
242715,224103,0.0
242715,224104,0.0
242715,224106,0.0
242715,224109,0.0
242715,224111,0.0
242715,224114,0.0
242715,224115,0.0
242715,224116,0.0
242715,224117,0.0
242715,224118,0.0
242715,224119,0.0
242715,224120,0.0
242715,224121,0.0
242715,224123,0.0
242715,224124,0.0
242715,224126,0.0
242715,224127,0.0
242715,224128,0.0
242715,224129,0.0
242715,224130,0.0
242715,224131,0.0
242715,224132,0.0
242715,224133,0.0
242715,224139,0.0
242715,224143,0.0
242715,224144,0.0
242715,224146,0.0
242715,224147,0.0
242715,224148,0.0
242715,224149,0.0
242715,224150,0.0
242715,224151,0.0
242715,224152,0.0
242715,224154,0.0
242715,224156,0.0
242715,224157,0.0
242715,224159,0.0
242715,224160,0.0
242715,224161,0.0
242715,224162,0.0
242715,224163,0.0
242715,224164,0.0
242715,224165,0.0
242715,224166,0.0
242715,224167,0.0
242715,224168,0.0
242715,224169,0.0
242715,224171,0.0
242715,224174,0.0
242715,224176,0.0
242715,224177,0.0
242715,224178,0.0
242715,224179,0.0
242715,224180,0.0
242715,224181,0.0
242715,224182,0.0
242715,224184,0.0
242715,224185,0.0
242715,224186,0.0
242715,224187,0.0
242715,224188,0.0
242715,224189,0.0
242715,224190,0.0
242715,224192,0.0
242715,224193,0.0
242715,224198,0.0
242715,224199,0.0
242715,224200,0.0
242715,224201,0.0
242715,224202,0.0
242715,224203,0.0
242715,224204,0.0
242715,224206,0.0
242715,224207,0.0
242715,224209,0.0
242715,224210,0.0
242715,224214,0.0
242715,224215,0.0
242715,224216,0.0
242715,224217,0.0
242715,224218,0.0
242715,224219,0.0
242715,224220,0.0
242715,224221,0.0
242715,224222,0.0
242715,224223,0.0
242715,224224,0.0
242715,224226,0.0
242715,224227,0.0
242715,224228,0.0
242715,224229,0.0
242715,224230,0.0
242715,224231,0.0
242715,224232,0.0
242715,224235,0.0
242715,224237,0.0
242715,224238,0.0
242715,224239,0.0
242715,224240,0.0
242715,224241,0.0
242715,224242,0.0
242715,224243,0.0
242715,224244,0.0
242715,224245,0.0
242715,225720,0.0
242715,225721,0.0
242715,225724,0.0
242715,225725,0.0
242715,225728,0.0
242715,225729,0.0
242715,225730,0.0
242715,225731,0.0
242715,225732,0.0
242715,225733,0.0
242715,225734,0.0
242715,225735,0.0
242715,225736,0.0
242715,225740,0.0
242715,225742,0.0
242715,225743,0.0
242715,225744,0.0
242715,225745,0.0
242715,225746,0.0
242715,225747,0.0
242715,225750,0.0
242715,225753,0.0
242715,225754,0.0
242715,225755,0.0
242715,225757,0.0
242715,225758,0.0
242715,225760,0.0
242715,225761,0.0
242715,225762,0.0
242715,225763,0.0
242715,225764,0.0
242715,225765,0.0
242715,225768,0.0
242715,225769,0.0
242715,225770,0.0
242715,225772,0.0
242715,225773,0.0
242715,225774,0.0
242715,225776,0.0
242715,225777,0.0
242715,225778,0.0
242715,225779,0.0
242715,225780,0.0
242715,225781,0.0
242715,225782,0.0
242715,225783,0.0
242715,225784,0.0
242715,225785,0.0
242715,225786,0.0
242715,225788,0.0
242715,225789,0.0
242715,225791,0.0
242715,225792,0.0
242715,225793,0.0
242715,225795,0.0
242715,225797,0.0
242715,225799,0.0
242715,225800,0.0
242715,225801,0.0
242715,225802,0.0
242715,225805,0.0
242715,225806,0.0
242715,225808,0.0
242715,225809,0.0
242715,225810,0.0
242715,225811,0.0
242715,225812,0.0
242715,225813,0.0
242715,225814,0.0
242715,225815,0.0
242715,225816,0.0
242715,225818,0.0
242715,225820,0.0
242715,225824,0.0
242715,225825,0.0
242715,225826,0.0
242715,225828,0.0
242715,225830,0.0
242715,225831,0.0
242715,225832,0.0
242715,225833,0.0
242715,225834,0.0
242715,225835,0.0
242715,225836,0.0
242715,225837,0.0
242715,225839,0.0
242715,225840,0.0
242715,225842,0.0
242715,225843,0.0
242715,225844,0.0
242715,225845,0.0
242715,225847,0.0
242715,225850,0.0
242715,225851,0.0
242715,225852,0.0
242715,225853,0.0
242715,225855,0.0
242715,225857,0.0
242715,225859,0.0
242715,225860,0.0
242715,225861,0.0
242715,225862,0.0
242715,225863,0.0
242715,225866,0.0
242715,225868,0.0
242715,225869,0.0
242715,225870,0.0
242715,225871,0.0
242715,225872,0.0
242715,225873,0.0
242715,225875,0.0
242715,225876,0.0
242715,225877,0.0
242715,225878,0.0
242715,225880,0.0
242715,225882,0.0
242715,225883,0.0
242715,225884,0.0
242715,225885,0.0
242715,225887,0.0
242715,225888,0.0
242715,225889,0.0
242715,225890,0.0
242715,225891,0.0
242715,225892,0.0
242715,225893,0.0
242715,225894,0.0
242715,225895,0.0
242715,225896,0.0
242715,225897,0.0
242715,225898,0.0
242715,225899,0.0
242715,225900,0.0
242715,225901,0.0
242715,225902,0.0
242715,225903,0.0
242715,225904,0.0
242715,225906,0.0
242715,225907,0.0
242715,225910,0.0
242715,225911,0.0
242715,225913,0.0
242715,225914,0.0
242715,225915,0.0
242715,225916,0.0
242715,225917,0.0
242715,225918,0.0
242715,225919,0.0
242715,225920,0.0
242715,225921,0.0
242715,225922,0.0
242715,225923,0.0
242715,225925,0.0
242715,225927,0.0
242715,225929,0.0
242715,225930,0.0
242715,225932,0.0
242715,225933,0.0
242715,225934,0.0
242715,225935,0.0
242715,225939,0.0
242715,225940,0.0
242715,225941,0.0
242715,225942,0.0
242715,225943,0.0
242715,225944,0.0
242715,225946,0.0
242715,225947,0.0
242715,225948,0.0
242715,225949,0.0
242715,225950,0.0
242715,225951,0.0
242715,225952,0.0
242715,225953,0.0
242715,225954,0.0
242715,225955,0.0
242715,225957,0.0
242715,225958,0.0
242715,225961,0.0
242715,225962,0.0
242715,225963,0.0
242715,225964,0.0
242715,225965,0.0
242715,225966,0.0
242715,225967,0.0
242715,225968,0.0
242715,225969,0.0
242715,225970,0.0
242715,225973,0.0
242715,225974,0.0
242715,225975,0.0
242715,225976,0.0
242715,225977,0.0
242715,225980,0.0
242715,225982,0.0
242715,225983,0.0
242715,225984,0.0
242715,225985,0.0
242715,225988,0.0
242715,225989,0.0
242715,225990,0.0
242715,225991,0.0
242715,225992,0.0
242715,225995,0.0
242715,225996,0.0
242715,225997,0.0
242715,225998,0.0
242715,225999,0.0
242715,226000,0.0
242715,226001,0.0
242715,226002,0.0
242715,226003,0.0
242715,226004,0.0
242715,226005,0.0
242715,226007,0.0
242715,226008,0.0
242715,226009,0.0
242715,226010,0.0
242715,226011,0.0
242715,226013,0.0
242715,226014,0.0
242715,226016,0.0
242715,226017,0.0
242715,226018,0.0
242715,226020,0.0
242715,226021,0.0
242715,226022,0.0
242715,226027,0.0
242715,226028,0.0
242715,226029,0.0
242715,226031,0.0
242715,226033,0.0
242715,226034,0.0
242715,226035,0.0
242715,226036,0.0
242715,226037,0.0
242715,226039,0.0
242715,226040,0.0
242715,226042,0.0
242715,226043,0.0
242715,226044,0.0
242715,226045,0.0
242715,226046,0.0
242715,226047,0.0
242715,226048,0.0
242715,226049,0.0
242715,226050,0.0
242715,226051,0.0
242715,226053,0.0
242715,226054,0.0
242715,226055,0.0
242715,226057,0.0
242715,226058,0.0
242715,226059,0.0
242715,226060,0.0
242715,226061,0.0
242715,226063,0.0
242715,226064,0.0
242715,226065,0.0
242715,226066,0.0
242715,226067,0.0
242715,226068,0.0
242715,226071,0.0
242715,226072,0.0
242715,226073,0.0
242715,226075,0.0
242715,226076,0.0
242715,226077,0.0
242715,226078,0.0
242715,226079,0.0
242715,226080,0.0
242715,226081,0.0
242715,226082,0.0
242715,226083,0.0
242715,226084,0.0
242715,226085,0.0
242715,226086,0.0
242715,226087,0.0
242715,226088,0.0
242715,226089,0.0
242715,226090,0.0
242715,226091,0.0
242715,226094,0.0
242715,226095,0.0
242715,226098,0.0
242715,226099,0.0
242715,226100,0.0
242715,226101,0.0
242715,226103,0.0
242715,226104,0.0
242715,226105,0.0
242715,226106,0.0
242715,226108,0.0
242715,226110,0.0
242715,226111,0.0
242715,226112,0.0
242715,226114,0.0
242715,226115,0.0
242715,226116,0.0
242715,226117,0.0
242715,226118,0.0
242715,226119,0.0
242715,226121,0.0
242715,226122,0.0
242715,226123,0.0
242715,226125,0.0
242715,226126,0.0
242715,226127,0.0
242715,226128,0.0
242715,226129,0.0
242715,226131,0.0
242715,226132,0.0
242715,226134,0.0
242715,226135,0.0
242715,226139,0.0
242715,226140,0.0
242715,226142,0.0
242715,226143,0.0
242715,226144,0.0
242715,226145,0.0
242715,226146,0.0
242715,226147,0.0
242715,226148,0.0
242715,226149,0.0
242715,226150,0.0
242715,226151,0.0
242715,226152,0.0
242715,226153,0.0
242715,226154,0.0
242715,226155,0.0
242715,226158,0.0
242715,226159,0.0
242715,226160,0.0
242715,226161,0.0
242715,226162,0.0
242715,226163,0.0
242715,226164,0.0
242715,226165,0.0
242715,226166,0.0
242715,226167,0.0
242715,226168,0.0
242715,226169,0.0
242715,226170,0.0
242715,226171,0.0
242715,226173,0.0
242715,226175,0.0
242715,226176,0.0
242715,226177,0.0
242715,226178,0.0
242715,226182,0.0
242715,226184,0.0
242715,226185,0.0
242715,226186,0.0
242715,226187,0.0
242715,226188,0.0
242715,226189,0.0
242715,226190,0.0
242715,226191,0.0
242715,226192,0.0
242715,226193,0.0
242715,226194,0.0
242715,226195,0.0
242715,226196,0.0
242715,226197,0.0
242715,226201,0.0
242715,226202,0.0
242715,226204,0.0
242715,226206,0.0
242715,226207,0.0
242715,226211,0.0
242715,226214,0.0
242715,226215,0.0
242715,226216,0.0
242715,226217,0.0
242715,226218,0.0
242715,226219,0.0
242715,226220,0.0
242715,226221,0.0
242715,226222,0.0
242715,226225,0.0
242715,226226,0.0
242715,226227,0.0
242715,226228,0.0
242715,226231,0.0
242715,226232,0.0
242715,226234,0.0
242715,226236,0.0
242715,226237,0.0
242715,226240,0.0
242715,226243,0.0
242715,226244,0.0
242715,226246,0.0
242715,226247,0.0
242715,226248,0.0
242715,226249,0.0
242715,226250,0.0
242715,226251,0.0
242715,226253,0.0
242715,226255,0.0
242715,226256,0.0
242715,226259,0.0
242715,226261,0.0
242715,226262,0.0
242715,226265,0.0
242715,226266,0.0
242715,226267,0.0
242715,226268,0.0
242715,226269,0.0
242715,226270,0.0
242715,226271,0.0
242715,226274,0.0
242715,226275,0.0
242715,226276,0.0
242715,226277,0.0
242715,226279,0.0
242715,226280,0.0
242715,226281,0.0
242715,226282,0.0
242715,226283,0.0
242715,226284,0.0
242715,226286,0.0
242715,226287,0.0
242715,226288,0.0
242715,226289,0.0
242715,226290,0.0
242715,226295,0.0
242715,226296,0.0
242715,226297,0.0
242715,226298,0.0
242715,226299,0.0
242715,226300,0.0
242715,226301,0.0
242715,226303,0.0
242715,226304,0.0
242715,226305,0.0
242715,226307,0.0
242715,226309,0.0
242715,226312,0.0
242715,226313,0.0
242715,226314,0.0
242715,226316,0.0
242715,226317,0.0
242715,226318,0.0
242715,226319,0.0
242715,226320,0.0
242715,226321,0.0
242715,226322,0.0
242715,226323,0.0
242715,226324,0.0
242715,226326,0.0
242715,226327,0.0
242715,226330,0.0
242715,226333,0.0
242715,226335,0.0
242715,226336,0.0
242715,226338,0.0
242715,226339,0.0
242715,226340,0.0
242715,226341,0.0
242715,226343,0.0
242715,226344,0.0
242715,226345,0.0
242715,226346,0.0
242715,226347,0.0
242715,226348,0.0
242715,226350,0.0
242715,226351,0.0
242715,226352,0.0
242715,226354,0.0
242715,226355,0.0
242715,226357,0.0
242715,226358,0.0
242715,226360,0.0
242715,226361,0.0
242715,226362,0.0
242715,226363,0.0
242715,226364,0.0
242715,226367,0.0
242715,226368,0.0
242715,226369,0.0
242715,226370,0.0
242715,226371,0.0
242715,226373,0.0
242715,226374,0.0
242715,226375,0.0
242715,226376,0.0
242715,226377,0.0
242715,226378,0.0
242715,226380,0.0
242715,226381,0.0
242715,226382,0.0
242715,226383,0.0
242715,226384,0.0
242715,226385,0.0
242715,226386,0.0
242715,226387,0.0
242715,226389,0.0
242715,226391,0.0
242715,226392,0.0
242715,226393,0.0
242715,226394,0.0
242715,226395,0.0
242715,226396,0.0
242715,226398,0.0
242715,226399,0.0
242715,226400,0.0
242715,226403,0.0
242715,226405,0.0
242715,226406,0.0
242715,226407,0.0
242715,226408,0.0
242715,226409,0.0
242715,226410,0.0
242715,226411,0.0
242715,226412,0.0
242715,226413,0.0
242715,226415,0.0
242715,226416,0.0
242715,226418,0.0
242715,226419,0.0
242715,226420,0.0
242715,226421,0.0
242715,226423,0.0
242715,226425,0.0
242715,226427,0.0
242715,226428,0.0
242715,226430,0.0
242715,226431,0.0
242715,226432,0.0
242715,226435,0.0
242715,226436,0.0
242715,226437,0.0
242715,226438,0.0
242715,226440,0.0
242715,226441,0.0
242715,226442,0.0
242715,226444,0.0
242715,226445,0.0
242715,226446,0.0
242715,226447,0.0
242715,226448,0.0
242715,226451,0.0
242715,226452,0.0
242715,226453,0.0
242715,226455,0.0
242715,226456,0.0
242715,226459,0.0
242715,226460,0.0
242715,226461,0.0
242715,226462,0.0
242715,226464,0.0
242715,226466,0.0
242715,226468,0.0
242715,226469,0.0
242715,226471,0.0
242715,226472,0.0
242715,226473,0.0
242715,226474,0.0
242715,226476,0.0
242715,226477,0.0
242715,226478,0.0
242715,226479,0.0
242715,226481,0.0
242715,226482,0.0
242715,226483,0.0
242715,226484,0.0
242715,226485,0.0
242715,226488,0.0
242715,226489,0.0
242715,226490,0.0
242715,226491,0.0
242715,226493,0.0
242715,226494,0.0
242715,226495,0.0
242715,226496,0.0
242715,226499,0.0
242715,226500,0.0
242715,226502,0.0
242715,226503,0.0
242715,226504,0.0
242715,226505,0.0
242715,226506,0.0
242715,226507,0.0
242715,226509,0.0
242715,226510,0.0
242715,226511,0.0
242715,226512,0.0
242715,226514,0.0
242715,226516,0.0
242715,226517,0.0
242715,226518,0.0
242715,226522,0.0
242715,226523,0.0
242715,226525,0.0
242715,226526,0.0
242715,226527,0.0
242715,226529,0.0
242715,226530,0.0
242715,226531,0.0
242715,226534,0.0
242715,226535,0.0
242715,226536,0.0
242715,226537,0.0
242715,226538,0.0
242715,226540,0.0
242715,226542,0.0
242715,226543,0.0
242715,226545,0.0
242715,226546,0.0
242715,226547,0.0
242715,226548,0.0
242715,226549,0.0
242715,226550,0.0
242715,226552,0.0
242715,226553,0.0
242715,226554,0.0
242715,226555,0.0
242715,226556,0.0
242715,226558,0.0
242715,226561,0.0
242715,226563,0.0
242715,226564,0.0
242715,226565,0.0
242715,226566,0.0
242715,226567,0.0
242715,226568,0.0
242715,226569,0.0
242715,226570,0.0
242715,226571,0.0
242715,226574,0.0
242715,226576,0.0
242715,226577,0.0
242715,226578,0.0
242715,226580,0.0
242715,226581,0.0
242715,226582,0.0
242715,226583,0.0
242715,226584,0.0
242715,226586,0.0
242715,226587,0.0
242715,226588,0.0
242715,226590,0.0
242715,226591,0.0
242715,226593,0.0
242715,226594,0.0
242715,226597,0.0
242715,226598,0.0
242715,226600,0.0
242715,226601,0.0
242715,226604,0.0
242715,226606,0.0
242715,226607,0.0
242715,226609,0.0
242715,226610,0.0
242715,226611,0.0
242715,226612,0.0
242715,226613,0.0
242715,226614,0.0
242715,226615,0.0
242715,226616,0.0
242715,226617,0.0
242715,226618,0.0
242715,226619,0.0
242715,226621,0.0
242715,226623,0.0
242715,226625,0.0
242715,226630,0.0
242715,226631,0.0
242715,226632,0.0
242715,226633,0.0
242715,226634,0.0
242715,226635,0.0
242715,226636,0.0
242715,226637,0.0
242715,226638,0.0
242715,226639,0.0
242715,226640,0.0
242715,226641,0.0
242715,226643,0.0
242715,226644,0.0
242715,226645,0.0
242715,226646,0.0
242715,226647,0.0
242715,226648,0.0
242715,226649,0.0
242715,226650,0.0
242715,226651,0.0
242715,226652,0.0
242715,226653,0.0
242715,226654,0.0
242715,226655,0.0
242715,226656,0.0
242715,226657,0.0
242715,226658,0.0
242715,226659,0.0
242715,226660,0.0
242715,226662,0.0
242715,226663,0.0
242715,226664,0.0
242715,226665,0.0
242715,226668,0.0
242715,226670,0.0
242715,226671,0.0
242715,226672,0.0
242715,226673,0.0
242715,226674,0.0
242715,226675,0.0
242715,226676,0.0
242715,226679,0.0
242715,226680,0.0
242715,226681,0.0
242715,226682,0.0
242715,226683,0.0
242715,226684,0.0
242715,226685,0.0
242715,226686,0.0
242715,226688,0.0
242715,226689,0.0
242715,226690,0.0
242715,226691,0.0
242715,226695,0.0
242715,226696,0.0
242715,226698,0.0
242715,226699,0.0
242715,226700,0.0
242715,226701,0.0
242715,226703,0.0
242715,226704,0.0
242715,226705,0.0
242715,226706,0.0
242715,226707,0.0
242715,226708,0.0
242715,226710,0.0
242715,226713,0.0
242715,226714,0.0
242715,226715,0.0
242715,226717,0.0
242715,226720,0.0
242715,226721,0.0
242715,226722,0.0
242715,226723,0.0
242715,226724,0.0
242715,226726,0.0
242715,226727,0.0
242715,226728,0.0
242715,226729,0.0
242715,226730,0.0
242715,226731,0.0
242715,226734,0.0
242715,226735,0.0
242715,226738,0.0
242715,226739,0.0
242715,226740,0.0
242715,226741,0.0
242715,226745,0.0
242715,226746,0.0
242715,226747,0.0
242715,226749,0.0
242715,226750,0.0
242715,226752,0.0
242715,226754,0.0
242715,226757,0.0
242715,226758,0.0
242715,226759,0.0
242715,226760,0.0
242715,226764,0.0
242715,226766,0.0
242715,226767,0.0
242715,226768,0.0
242715,226769,0.0
242715,226770,0.0
242715,226771,0.0
242715,226772,0.0
242715,226774,0.0
242715,226776,0.0
242715,226778,0.0
242715,226779,0.0
242715,226780,0.0
242715,226782,0.0
242715,226783,0.0
242715,226784,0.0
242715,226785,0.0
242715,226786,0.0
242715,226787,0.0
242715,226789,0.0
242715,226792,0.0
242715,226793,0.0
242715,226794,0.0
242715,226796,0.0
242715,226797,0.0
242715,226799,0.0
242715,226800,0.0
242715,226802,0.0
242715,226803,0.0
242715,226805,0.0
242715,226806,0.0
242715,226808,0.0
242715,226813,0.0
242715,226814,0.0
242715,226816,0.0
242715,226817,0.0
242715,226818,0.0
242715,226820,0.0
242715,226821,0.0
242715,226823,0.0
242715,226826,0.0
242715,226827,0.0
242715,226828,0.0
242715,226829,0.0
242715,226830,0.0
242715,226831,0.0
242715,226832,0.0
242715,226833,0.0
242715,226835,0.0
242715,226836,0.0
242715,226837,0.0
242715,226838,0.0
242715,226840,0.0
242715,226841,0.0
242715,226843,0.0
242715,226844,0.0
242715,226845,0.0
242715,226846,0.0
242715,226847,0.0
242715,226850,0.0
242715,226852,0.0
242715,226853,0.0
242715,226856,0.0
242715,226857,0.0
242715,226860,0.0
242715,226861,0.0
242715,226862,0.0
242715,226863,0.0
242715,226864,0.0
242715,226868,0.0
242715,226869,0.0
242715,226871,0.0
242715,226872,0.0
242715,226873,0.0
242715,226875,0.0
242715,226879,0.0
242715,226880,0.0
242715,226881,0.0
242715,226882,0.0
242715,226883,0.0
242715,226884,0.0
242715,226885,0.0
242715,226886,0.0
242715,226887,0.0
242715,226888,0.0
242715,226889,0.0
242715,226891,0.0
242715,226892,0.0
242715,226894,0.0
242715,226896,0.0
242715,226897,0.0
242715,226898,0.0
242715,226900,0.0
242715,226902,0.0
242715,226905,0.0
242715,226906,0.0
242715,226908,0.0
242715,226909,0.0
242715,226911,0.0
242715,226912,0.0
242715,226914,0.0
242715,226916,0.0
242715,226917,0.0
242715,226918,0.0
242715,226919,0.0
242715,226920,0.0
242715,226921,0.0
242715,226924,0.0
242715,226927,0.0
242715,226928,0.0
242715,226930,0.0
242715,226931,0.0
242715,226932,0.0
242715,226933,0.0
242715,226935,0.0
242715,226936,0.0
242715,226938,0.0
242715,226939,0.0
242715,226940,0.0
242715,226941,0.0
242715,226944,0.0
242715,226945,0.0
242715,226946,0.0
242715,226947,0.0
242715,226948,0.0
242715,226949,0.0
242715,226950,0.0
242715,226951,0.0
242715,226952,0.0
242715,226953,0.0
242715,226954,0.0
242715,226955,0.0
242715,226956,0.0
242715,226957,0.0
242715,226959,0.0
242715,226962,0.0
242715,226963,0.0
242715,226964,0.0
242715,226969,0.0
242715,226970,0.0
242715,226972,0.0
242715,226973,0.0
242715,226975,0.0
242715,226976,0.0
242715,226978,0.0
242715,226979,0.0
242715,226981,0.0
242715,226982,0.0
242715,226983,0.0
242715,226985,0.0
242715,226987,0.0
242715,226989,0.0
242715,226990,0.0
242715,226991,0.0
242715,226992,0.0
242715,226994,0.0
242715,226996,0.0
242715,226997,0.0
242715,226998,0.0
242715,227000,0.0
242715,227001,0.0
242715,227003,0.0
242715,227004,0.0
242715,227006,0.0
242715,227007,0.0
242715,227008,0.0
242715,227010,0.0
242715,227011,0.0
242715,227012,0.0
242715,227013,0.0
242715,227017,0.0
242715,227018,0.0
242715,227022,0.0
242715,227023,0.0
242715,227025,0.0
242715,227026,0.0
242715,227028,0.0
242715,227029,0.0
242715,227032,0.0
242715,227033,0.0
242715,227034,0.0
242715,227035,0.0
242715,227036,0.0
242715,227037,0.0
242715,227038,0.0
242715,227039,0.0
242715,227040,0.0
242715,227041,0.0
242715,227042,0.0
242715,227043,0.0
242715,227044,0.0
242715,227045,0.0
242715,227046,0.0
242715,227047,0.0
242715,227048,0.0
242715,227049,0.0
242715,227052,0.0
242715,227053,0.0
242715,227054,0.0
242715,227055,0.0
242715,227056,0.0
242715,227057,0.0
242715,227058,0.0
242715,227059,0.0
242715,227062,0.0
242715,227063,0.0
242715,227064,0.0
242715,227066,0.0
242715,227067,0.0
242715,227068,0.0
242715,227069,0.0
242715,227071,0.0
242715,227072,0.0
242715,227073,0.0
242715,227074,0.0
242715,227075,0.0
242715,227076,0.0
242715,227078,0.0
242715,227079,0.0
242715,227081,0.0
242715,227082,0.0
242715,227083,0.0
242715,227084,0.0
242715,227085,0.0
242715,227086,0.0
242715,227088,0.0
242715,227089,0.0
242715,227090,0.0
242715,227091,0.0
242715,227092,0.0
242715,227094,0.0
242715,227097,0.0
242715,227098,0.0
242715,227100,0.0
242715,227102,0.0
242715,227103,0.0
242715,227104,0.0
242715,227106,0.0
242715,227107,0.0
242715,227108,0.0
242715,227109,0.0
242715,227110,0.0
242715,227111,0.0
242715,227112,0.0
242715,227117,0.0
242715,227119,0.0
242715,227120,0.0
242715,227121,0.0
242715,227122,0.0
242715,227125,0.0
242715,227126,0.0
242715,227127,0.0
242715,227128,0.0
242715,227129,0.0
242715,227130,0.0
242715,227131,0.0
242715,229951,0.0
242715,229952,0.0
242715,229953,0.0
242715,229954,0.0
242715,229955,0.0
242715,229957,0.0
242715,229958,0.0
242715,229959,0.0
242715,229960,0.0
242715,229961,0.0
242715,229963,0.0
242715,229964,0.0
242715,229965,0.0
242715,229966,0.0
242715,229967,0.0
242715,229969,0.0
242715,229970,0.0
242715,229972,0.0
242715,229973,0.0
242715,229976,0.0
242715,229977,0.0
242715,229978,0.0
242715,229980,0.0
242715,229981,0.0
242715,229982,0.0
242715,229983,0.0
242715,229984,0.0
242715,229985,0.0
242715,229986,0.0
242715,229987,0.0
242715,229988,0.0
242715,229989,0.0
242715,229990,0.0
242715,229991,0.0
242715,229992,0.0
242715,229993,0.0
242715,229996,0.0
242715,229997,0.0
242715,229998,0.0
242715,229999,0.0
242715,230000,0.0
242715,230001,0.0
242715,230002,0.0
242715,230004,0.0
242715,230005,0.0
242715,230006,0.0
242715,230007,0.0
242715,230008,0.0
242715,230015,0.0
242715,230017,0.0
242715,230018,0.0
242715,230019,0.0
242715,230020,0.0
242715,230021,0.0
242715,230022,0.0
242715,230023,0.0
242715,230024,0.0
242715,230026,0.0
242715,230029,0.0
242715,230030,0.0
242715,230031,0.0
242715,230032,0.0
242715,230033,0.0
242715,230035,0.0
242715,230036,0.0
242715,230038,0.0
242715,230039,0.0
242715,230040,0.0
242715,230041,0.0
242715,230042,0.0
242715,230045,0.0
242715,230047,0.0
242715,230048,0.0
242715,230049,0.0
242715,230051,0.0
242715,230054,0.0
242715,230055,0.0
242715,230056,0.0
242715,230057,0.0
242715,230058,0.0
242715,230059,0.0
242715,230060,0.0
242715,230062,0.0
242715,230063,0.0
242715,230064,0.0
242715,230065,0.0
242715,230067,0.0
242715,230068,0.0
242715,230069,0.0
242715,230070,0.0
242715,230071,0.0
242715,230072,0.0
242715,230073,0.0
242715,230074,0.0
242715,230075,0.0
242715,230076,0.0
242715,230078,0.0
242715,230080,0.0
242715,230081,0.0
242715,230083,0.0
242715,230085,0.0
242715,230086,0.0
242715,230087,0.0
242715,230090,0.0
242715,230093,0.0
242715,230094,0.0
242715,230098,0.0
242715,230099,0.0
242715,230100,0.0
242715,230101,0.0
242715,230103,0.0
242715,230104,0.0
242715,230109,0.0
242715,230112,0.0
242715,230113,0.0
242715,230114,0.0
242715,230115,0.0
242715,230116,0.0
242715,230117,0.0
242715,230118,0.0
242715,230121,0.0
242715,230122,0.0
242715,230124,0.0
242715,230125,0.0
242715,230126,0.0
242715,230127,0.0
242715,230128,0.0
242715,230130,0.0
242715,230131,0.0
242715,230132,0.0
242715,230133,0.0
242715,230134,0.0
242715,230135,0.0
242715,230136,0.0
242715,230137,0.0
242715,230139,0.0
242715,230140,0.0
242715,230141,0.0
242715,230143,0.0
242715,230144,0.0
242715,230145,0.0
242715,230146,0.0
242715,230147,0.0
242715,230148,0.0
242715,230149,0.0
242715,230150,0.0
242715,230151,0.0
242715,230154,0.0
